create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,ownFile,ownFile_filetype,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.params.__current_case__,parameters.params.anchor_length,parameters.params.bowtie2_settings.__current_case__,parameters.params.bowtie2_settings.b2_settings,parameters.params.bowtie2_settings.preset.__current_case__,parameters.params.bowtie2_settings.preset.b2_preset,parameters.params.bowtie2_settings.preset.b2_preset_select,parameters.params.bowtie_n,parameters.params.coverage_search.__current_case__,parameters.params.coverage_search.max_coverage_intron,parameters.params.coverage_search.min_coverage_intron,parameters.params.coverage_search.use_search,parameters.params.fusion_search.__current_case__,parameters.params.fusion_search.anchor_len,parameters.params.fusion_search.do_search,parameters.params.fusion_search.ignore_chromosomes,parameters.params.fusion_search.min_dist,parameters.params.fusion_search.multipairs,parameters.params.fusion_search.multireads,parameters.params.fusion_search.read_mismatches,parameters.params.indel_search.__current_case__,parameters.params.indel_search.allow_indel_search,parameters.params.indel_search.max_deletion_length,parameters.params.indel_search.max_insertion_length,parameters.params.library_type,parameters.params.max_intron_length,parameters.params.max_multihits,parameters.params.max_segment_intron,parameters.params.microexon_search,parameters.params.min_intron_length,parameters.params.min_segment_intron,parameters.params.output_unmapped,parameters.params.own_junctions.__current_case__,parameters.params.own_junctions.gene_model_ann.__current_case__,parameters.params.own_junctions.gene_model_ann.gene_annotation_model.values,parameters.params.own_junctions.gene_model_ann.use_annotations,parameters.params.own_junctions.no_novel_juncs,parameters.params.own_junctions.raw_juncs.__current_case__,parameters.params.own_junctions.raw_juncs.use_juncs,parameters.params.own_junctions.use_junctions,parameters.params.read_edit_dist,parameters.params.read_mismatches,parameters.params.read_realign_edit_dist,parameters.params.seg_length,parameters.params.seg_mismatches,parameters.params.settingsType,parameters.params.splice_mismatches,parameters.readGroup.__current_case__,parameters.readGroup.specReadGroup,parameters.refGenomeSource.__current_case__,parameters.refGenomeSource.genomeSource,parameters.refGenomeSource.index,parameters.refGenomeSource.ownFile.values,parameters.singlePaired.__current_case__,parameters.singlePaired.input.values,parameters.singlePaired.input1.values,parameters.singlePaired.input2.values,parameters.singlePaired.mate_inner_distance,parameters.singlePaired.mate_std_dev,parameters.singlePaired.report_discordant_pairs,parameters.singlePaired.sPaired,params|own_junctions|gene_annotation_model,params|own_junctions|gene_annotation_model_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-08-10 16:54:10.767246,slurm_multi_dynamic_walltime,,main_w4_handler2,3218099,16552570,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10340106289,fastqsanger,10340106289.0,fastqsanger,10623591,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,1.0,Yes,0.0,Yes,sensitive,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,20,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,hg38,,1,,"[{'src': 'hda', 'id': 30820906}]","[{'src': 'hda', 'id': 30820907}]",600,20,Yes,paired,,,,39799926.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-08-12 04:58:57.962617,92578,129887.19537100001
2017-08-10 16:54:39.618363,slurm_multi_dynamic_walltime,,main_w3_handler2,3218099,16552574,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10016328029,fastqsanger,10016328029.0,fastqsanger,10623603,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,1.0,Yes,0.0,Yes,sensitive,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,20,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,hg38,,1,,"[{'src': 'hda', 'id': 30820908}]","[{'src': 'hda', 'id': 30820910}]",600,20,Yes,paired,,,,39799926.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-08-12 04:59:58.807910,92578,129919.189547
2017-08-10 16:55:07.079214,slurm_multi_dynamic_walltime,,main_w3_handler2,3218099,16552582,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11200000738,fastqsanger,11200000738.0,fastqsanger,10635926,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,1.0,Yes,0.0,Yes,sensitive,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,20,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,hg38,,1,,"[{'src': 'hda', 'id': 30820913}]","[{'src': 'hda', 'id': 30820926}]",600,20,Yes,paired,,,,39799926.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-08-13 16:59:12.061578,92578,259444.98236400002
2017-08-16 18:02:50.765813,slurm_multi_dynamic_walltime,,main_w3_handler2,3222277,16595837,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1234608654,fastqsanger,1234919022.0,fastqsanger,10667825,slurm,,corral-repl,9243625255.0,fasta,,0,no,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,8,0.0,No,,,,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,true,0.0,1.0,"[{'src': 'hda', 'id': 30895536}]",Yes,No,0.0,No,Yes,2,2,1000,25,2,full,0,1,no,1,history,,"[{'src': 'hda', 'id': 30895561}]",1,,"[{'src': 'hda', 'id': 30894340}]","[{'src': 'hda', 'id': 30894397}]",28,20,Yes,paired,1248409563.0,gtf,,39887997.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-08-18 06:07:46.410325,108975,129895.64451200001
2017-08-23 14:13:41.840702,slurm_multi_dynamic_walltime,,main_w3_handler2,3229538,16641167,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4221451615,fastqsanger,4218591643.0,fastqsanger,10713256,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,papHam1,,1,,"[{'src': 'hda', 'id': 30951569}]","[{'src': 'hda', 'id': 30956881}]",300,20,Yes,paired,,,,40003365.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-08-25 02:14:15.627647,27003,129633.78694500001
2017-08-24 10:36:47.434293,slurm_multi_dynamic_walltime,,main_w4_handler2,3231575,16647617,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",18548398910,fastqsanger,18548398910.0,fastqsanger,10721770,slurm,,corral-repl,412523132.0,fasta,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,"[{'src': 'hda', 'id': 30974825}]",1,,"[{'src': 'hda', 'id': 30974917}]","[{'src': 'hda', 'id': 30974916}]",300,20,Yes,paired,,,,40039088.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-08-26 02:37:45.236479,110489,144057.80218600002
2017-08-25 05:07:45.523314,slurm_multi_dynamic_walltime,,main_w4_handler2,3231575,16654797,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",29501204273,fastqsanger,29501204273.0,fastqsanger,10729927,slurm,,corral-repl,412523132.0,fasta,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,"[{'src': 'hda', 'id': 30974825}]",1,,"[{'src': 'hda', 'id': 30985726}]","[{'src': 'hda', 'id': 30985727}]",300,20,Yes,paired,,,,40039088.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-08-27 00:14:58.100530,110489,155232.577216
2017-08-28 04:37:33.894431,slurm_multi_dynamic_walltime,,main_w4_handler2,3231575,16670993,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",18548398910,fastqsanger,18548398910.0,fastqsanger,10743216,slurm,,corral-repl,412523132.0,fasta,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,"[{'src': 'hda', 'id': 30974825}]",1,,"[{'src': 'hda', 'id': 30974917}]","[{'src': 'hda', 'id': 30974916}]",300,20,Yes,paired,,,,40082617.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-08-29 16:38:17.223331,110489,129643.32890000001
2017-08-30 05:21:38.100038,slurm_multi_dynamic_walltime,,main_w4_handler2,3231575,16690037,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",18548398910,fastqsanger,18548398910.0,fastqsanger,10762052,slurm,,corral-repl,412523132.0,fasta,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,"[{'src': 'hda', 'id': 30974825}]",1,,"[{'src': 'hda', 'id': 30974917}]","[{'src': 'hda', 'id': 30974916}]",300,20,Yes,paired,,,,40039088.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-08-31 17:22:21.842449,110489,129643.74241100001
2017-12-16 18:47:25.205854,slurm_multi,,main_w4_handler2,3362632,17826259,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",18247977826,fastqsanger,,,11899699,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg18canon,,0,,"[{'src': 'hda', 'id': 32945685}]",,,,,single,,,,42699714.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-12-18 06:48:11.687580,118484,129646.48172600001
2017-12-17 18:30:05.876828,slurm_multi,,main_w4_handler2,3342498,17831650,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10077910432,fastqsanger,,,11904672,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg18full,,0,,"[{'src': 'hda', 'id': 32966239}]",,,,,single,,,,42713829.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-12-19 06:30:43.081643,117125,129637.204815
2017-09-20 13:28:03.398437,slurm_multi_dynamic_walltime,,main_w3_handler2,3258230,16875771,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",39007640090,fastqsanger,39007640090.0,fastqsanger,10941356,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg38,,1,,"[{'src': 'hda', 'id': 31313673}]","[{'src': 'hda', 'id': 31313967}]",250,20,Yes,paired,,,,40572222.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-09-22 01:55:33.531452,110192,131250.133015
2017-09-20 13:46:09.478643,slurm_multi_dynamic_walltime,,main_w4_handler2,3258230,16875996,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",36144668069,fastqsanger,36144668069.0,fastqsanger,10941561,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg38,,1,,"[{'src': 'hda', 'id': 31322737}]","[{'src': 'hda', 'id': 31323066}]",250,20,Yes,paired,,,,40572222.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-09-22 02:14:38.260409,110192,131308.781766
2017-09-21 13:30:59.149391,slurm_multi_dynamic_walltime,,main_w3_handler2,3261655,16889477,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",19755771400,fastqsanger,,,10958151,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,8,0.0,No,,,,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,false,0.0,1.0,"[{'src': 'hda', 'id': 31346758}]",Yes,No,0.0,No,Yes,2,2,1000,25,2,full,0,1,no,0,indexed,hg19,,0,,"[{'src': 'hda', 'id': 31348474}]",,,,,single,158314123.0,gtf,,40498746.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-09-23 02:13:56.779364,75405,132177.629973
2017-09-22 14:58:19.210322,slurm_multi,,main_w4_handler2,3258230,16900487,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",39007640090,fastqsanger,39007640090.0,fastqsanger,10969323.roundup,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg38,,1,,"[{'src': 'hda', 'id': 31313673}]","[{'src': 'hda', 'id': 31313967}]",250,20,Yes,paired,,,,40572222.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-09-24 02:58:57.274444,110192,129638.06412200001
2017-09-24 08:59:43.370658,slurm_multi,,main_w3_handler2,3264254,16912077,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",19755771400,fastqsanger,,,10981685.roundup,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,8,0.0,No,,,,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,false,0.0,1.0,"[{'src': 'hda', 'id': 31383031}]",Yes,No,0.0,No,Yes,2,2,1000,25,2,full,0,1,no,0,indexed,hg19,,0,,"[{'src': 'hda', 'id': 31387004}]",,,,,single,158314123.0,gtf,,40498746.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-09-25 21:00:14.394406,75405,129631.023748
2017-10-03 12:53:57.065181,slurm_multi,,main_w3_handler2,3270528,17008534,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",19755771400,fastqsanger,,,11064525.roundup,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,8,0.0,No,,,,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,false,0.0,1.0,"[{'src': 'hda', 'id': 31478580}]",Yes,No,0.0,No,Yes,2,2,1000,25,2,full,0,1,no,0,indexed,hg19,,0,,"[{'src': 'hda', 'id': 31531618}]",,,,,single,158314123.0,gtf,,40956657.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-10-05 00:54:24.100914,85533,129627.03573300001
2017-10-05 10:06:13.578694,slurm_multi,,main_w4_handler2,3155457,17029694,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",19755771400,fastqsanger,,,11085945.roundup,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,8,0.0,No,,,,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,false,0.0,1.0,"[{'src': 'hda', 'id': 30162175}]",Yes,No,0.0,No,Yes,2,2,1000,25,2,full,0,1,no,0,indexed,hg19,,0,,"[{'src': 'hda', 'id': 30037475}]",,,,,single,158314123.0,gtf,,41017247.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-10-06 22:06:35.006090,75405,129621.42739600001
2017-10-05 11:18:54.162813,slurm_multi,,main_w3_handler2,3264254,17030016,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",19755771400,fastqsanger,,,11086323.roundup,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,8,0.0,No,,,,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,false,0.0,1.0,"[{'src': 'hda', 'id': 31383031}]",Yes,No,0.0,No,Yes,2,2,1000,25,2,full,0,1,no,0,indexed,hg19,,0,,"[{'src': 'hda', 'id': 31413346}]",,,,,single,158314123.0,gtf,,41017247.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-10-06 23:21:12.239663,75405,129738.07685000001
2017-10-06 11:12:26.675769,slurm_multi,,main_w4_handler2,2977754,17038581,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",84464877908,fastqsanger,,,11095750.roundup,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19,,0,,"[{'src': 'hda', 'id': 31582109}]",,,,,single,,,,40910708.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-10-07 23:24:40.694551,99254,130334.01878200001
2017-12-19 09:38:59.918270,slurm_multi,,main_w3_handler2,3362632,17845921,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",18247977826,fastqsanger,,,11920270,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg18full,,0,,"[{'src': 'hda', 'id': 32945685}]",,,,,single,,,,42750574.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-12-20 21:39:28.641664,118484,129628.72339400002
2017-10-09 05:41:15.297794,slurm_multi,,main_w3_handler2,3275126,17053409,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",16004926886,fastqsanger,16148991079.0,fastqsanger,11110315.roundup,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19,,1,,"[{'src': 'hda', 'id': 31574508}]","[{'src': 'hda', 'id': 31574514}]",200,20,Yes,paired,,,,41112171.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-10-10 17:41:36.156484,112753,129620.85869000001
2017-12-21 08:28:34.080941,slurm_multi,,main_w3_handler2,3342498,17867553,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10550655120,fastqsanger,,,11939874,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",1,8,1.0,Yes,0.0,Yes,sensitive,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,true,0.0,1.0,"[{'src': 'hda', 'id': 33032706}]",Yes,No,0.0,No,Yes,2,2,1000,25,2,full,0,1,no,0,indexed,hg38canon,,0,,"[{'src': 'hda', 'id': 32604991}]",,,,,single,238695801.0,gtf,,42792751.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-12-22 20:29:13.421726,117125,129639.34078500001
2017-10-16 18:20:38.719634,slurm_multi,,main_w4_handler2,3275126,17115305,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",16004926886,fastqsanger,16148991079.0,fastqsanger,11172596.roundup,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,8,0.0,No,,,,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,hg19,,1,,"[{'src': 'hda', 'id': 31574508}]","[{'src': 'hda', 'id': 31574514}]",200,20,Yes,paired,,,,41043527.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-10-18 06:32:03.986382,112753,130285.26674800001
2017-10-12 06:41:19.694488,slurm_multi,,main_w4_handler2,3275126,17084252,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",16004926886,fastqsanger,16148991079.0,fastqsanger,11140290.roundup,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,8,0.0,No,,,,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,hg19,,1,,"[{'src': 'hda', 'id': 31574508}]","[{'src': 'hda', 'id': 31574514}]",200,20,Yes,paired,,,,41112171.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-10-13 19:56:28.785898,112753,134109.09141000002
2017-10-13 07:47:45.691920,slurm_multi,,main_w4_handler2,3284541,17092938,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4462754194,fastqsanger,4308094482.0,fastqsanger,11149290.roundup,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,8,0.0,No,,,,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,10000,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,hg19,,1,,"[{'src': 'hda', 'id': 31661584}]","[{'src': 'hda', 'id': 31661587}]",300,20,Yes,paired,,,,41241893.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-10-14 20:03:02.475201,113470,130516.78328100001
2017-10-13 07:48:47.277325,slurm_multi,,main_w3_handler2,3284538,17092947,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4852536838,fastqsanger,4395750510.0,fastqsanger,11149300.roundup,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,8,0.0,No,,,,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,10000,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,hg19,,1,,"[{'src': 'hda', 'id': 31661570}]","[{'src': 'hda', 'id': 31661571}]",300,20,Yes,paired,,,,41241889.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-10-14 20:06:29.103147,113468,130661.82582200001
2017-10-13 07:47:56.521011,slurm_multi,,main_w4_handler2,3284727,17092940,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4407861301,fastqsanger,4221894619.0,fastqsanger,11149294.roundup,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,8,0.0,No,,,,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,10000,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,hg19,,1,,"[{'src': 'hda', 'id': 31662865}]","[{'src': 'hda', 'id': 31662866}]",300,20,Yes,paired,,,,41241907.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-10-14 20:06:30.243423,113472,130713.722412
2017-10-14 13:58:45.517158,slurm_multi,,main_w4_handler2,3284554,17101001,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4919153194,fastqsanger,4760663402.0,fastqsanger,11158130.roundup,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,8,0.0,No,,,,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,100000,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,hg19,,1,,"[{'src': 'hda', 'id': 31661525}]","[{'src': 'hda', 'id': 31661526}]",300,20,Yes,paired,,,,41241900.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-10-16 01:59:23.328115,113471,129637.81095700001
2017-10-13 07:47:51.353602,slurm_multi,,main_w4_handler2,3284561,17092939,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4919153194,fastqsanger,4760663402.0,fastqsanger,11149292.roundup,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,8,0.0,No,,,,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,10000,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,hg19,,1,,"[{'src': 'hda', 'id': 31661513}]","[{'src': 'hda', 'id': 31661515}]",300,20,Yes,paired,,,,41241891.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-10-14 20:05:00.401699,113469,130629.048097
