create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.async_datasets,parameters.dbkey,parameters.file_count,parameters.file_type,parameters.files_metadata.__current_case__,parameters.files_metadata.file_type,parameters.paramfile,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2014-09-24 07:31:43.892671,roundup_single,,main_w2_handler0,2063902,7846988,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1830120,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpYrpj78""",,17173716,error,upload1,1.1.4,,2014-09-26 07:32:19.954589,53425.0,172836.06191800002
2014-09-25 14:40:29.742405,roundup_single,,main_w2_handler1,2060911,7859012,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1844476,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpmLm1AL""",,17215440,error,upload1,1.1.4,,2014-09-28 07:08:01.631576,49407.0,232051.88917100002
2014-09-27 18:57:54.399142,roundup_single,,main_w2_handler1,2063902,7879825,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1860215,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpWS6W_b""",,17189929,error,upload1,1.1.4,,2014-09-29 18:58:10.711753,53425.0,172816.312611
2014-10-06 07:01:25.354729,roundup_single,,main_w2_handler1,2076379,7933793,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1912579,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpPhFn0z""",,17416729,error,upload1,1.1.4,,2014-10-08 07:01:57.492539,53857.0,172832.13781000001
2014-10-06 06:58:45.945089,roundup_single,,main_w1_handler1,2076371,7933789,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1912575,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpyzxQNz""",,17416671,error,upload1,1.1.4,,2014-10-08 06:59:28.031546,53854.0,172842.086457
2014-10-06 06:55:29.282728,roundup_single,,main_w1_handler0,2076351,7933788,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1912574,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpTH4XVW""",,17416649,error,upload1,1.1.4,,2014-10-08 06:55:57.761886,53853.0,172828.479158
2014-10-06 06:59:59.484904,roundup_single,,main_w2_handler1,2076377,7933790,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1912576,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpEbDQS6""",,17416695,error,upload1,1.1.4,,2014-10-08 07:00:28.737611,53856.0,172829.252707
2015-01-12 02:49:42.478082,rodeo_normal,,main_w1_handler0,2166607,8530129,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",742123.rodeo,slurm,,corral-repl,,"""None""","""mm9""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpX4iarf""",,20371544,error,upload1,1.1.4,,2015-01-13 14:50:09.456639,32842.0,129626.97855700001
2015-01-16 04:58:21.009326,rodeo_normal,,main_w2_handler1,2174759,8555887,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2489039.roundup,slurm,,corral-repl,,"""None""","""Homo_sapiens_nuHg19_mtrCRS""",,"""fastq""",170,fastq,"""/galaxy/main/scratch/tmp9eUHOv""",,20519007,error,upload1,1.1.4,,2015-01-18 09:18:51.144593,58303.0,188430.135267
2015-01-19 10:07:06.899626,rodeo_normal,,main_w2_handler0,2177559,8566994,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2501372.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmplB4LOZ""",,20536033,error,upload1,1.1.4,,2015-01-20 22:07:45.643673,50971.0,129638.74404700001
2015-01-15 14:58:48.490233,rodeo_normal,,main_w2_handler0,2174759,8551940,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2484599.roundup,slurm,,corral-repl,,"""None""","""?""",,"""fastq""",170,fastq,"""/galaxy/main/scratch/tmpzUvAwO""",,20510090,error,upload1,1.1.4,,2015-01-17 16:59:05.578917,58303.0,180017.08868400002
2015-01-15 14:59:39.120798,rodeo_normal,,main_w2_handler1,2174759,8551944,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2484592.roundup,slurm,,corral-repl,,"""None""","""Homo_sapiens_nuHg19_mtrCRS""",,"""fastq""",170,fastq,"""/galaxy/main/scratch/tmpLi0TKl""",,20510090,error,upload1,1.1.4,,2015-01-17 16:58:36.289051,58303.0,179937.168253
2015-01-19 13:54:13.891139,rodeo_normal,,main_w1_handler1,2177843,8567851,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2503040.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpwUdLJ7""",,20536033,error,upload1,1.1.4,,2015-01-21 01:55:43.880610,50971.0,129689.98947100001
2014-11-10 12:56:04.436183,rodeo_normal,,main_w2_handler1,2113385,8135099,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1971926.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpQLCudX""",,17034177,error,upload1,1.1.4,,2014-11-12 00:56:28.491209,46585.0,129624.055026
2014-11-12 09:44:21.966102,rodeo_normal,,main_w1_handler0,2113385,8148951,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",185452.rodeo,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpFwVJ5B""",,17034177,error,upload1,1.1.4,,2014-11-13 21:45:01.034445,46585.0,129639.068343
2014-11-12 09:43:25.986887,rodeo_normal,,main_w1_handler0,2113385,8148950,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",185450.rodeo,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpkjBUZf""",,17034177,error,upload1,1.1.4,,2014-11-13 21:43:59.622863,46585.0,129633.635976
2014-11-12 09:44:44.206088,rodeo_normal,,main_w1_handler0,2113385,8148952,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",185454.rodeo,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpL2nyj_""",,17034177,error,upload1,1.1.4,,2014-11-13 21:45:00.654884,46585.0,129616.44879600001
2015-01-27 02:11:26.487941,rodeo_normal,,main_w2_handler1,2086201,8610857,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2572875.roundup,slurm,,corral-repl,,"""None""","""mm9""",,"""fastq""",170,fastq,"""/galaxy/main/scratch/tmphs86v0""",,18028518,error,upload1,1.1.4,,2015-01-28 14:12:14.004315,32656.0,129647.51637400001
2015-01-23 07:09:36.203991,rodeo_normal,,main_w1_handler0,2182474,8592511,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2543005.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpZ9e1Si""",,20603081,error,upload1,1.1.4,,2015-01-24 19:09:59.945660,50971.0,129623.74166900001
2015-01-28 02:41:15.474524,rodeo_normal,,main_w2_handler1,2186492,8618864,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",850016.rodeo,slurm,,corral-repl,,"""None""","""mm9""",,"""fastq""",170,fastq,"""/galaxy/main/scratch/tmpGtbM74""",,20698432,error,upload1,1.1.4,,2015-01-29 14:41:44.316928,,129628.84240400001
2014-11-23 03:17:35.088262,rodeo_normal,,main_w1_handler0,2126766,8230668,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",299962.rodeo,slurm,,corral-repl,,"""None""","""?""",,"""fastq""",170,fastq,"""/galaxy/main/scratch/tmpPgMjuR""",,19664801,error,upload1,1.1.4,,2014-11-24 15:18:19.855496,56337.0,129644.76723400001
2014-11-25 07:23:06.537466,rodeo_normal,,main_w1_handler1,1944231,8244222,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",318748.rodeo,slurm,,corral-repl,,"""None""","""mm10""",,"""fastq""",170,fastq,"""/galaxy/main/scratch/tmpRLjutP""",,19762565,error,upload1,1.1.4,,2014-11-26 19:23:53.152121,50000.0,129646.61465500001
2014-12-14 11:32:09.621623,rodeo_normal,,main_w2_handler1,2148562,8412606,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",556324.rodeo,slurm,,corral-repl,,"""None""","""eschColi_K12""",,"""fastq""",170,fastq,"""/galaxy/main/scratch/tmpgcuePv""",,20053253,error,upload1,1.1.4,,2014-12-15 23:32:35.391498,,129625.76987500001
2014-12-18 01:57:52.894697,rodeo_normal,,main_w2_handler1,2086201,8437140,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",591480.rodeo,slurm,,corral-repl,,"""None""","""mm10""",,"""fastq""",170,fastq,"""/galaxy/main/scratch/tmpUu0zvE""",,18028518,error,upload1,1.1.4,,2014-12-19 13:58:13.852464,32656.0,129620.95776700001
2014-12-19 15:07:57.021303,rodeo_normal,,main_w2_handler0,2150267,8445536,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",604044.rodeo,slurm,,corral-repl,,"""None""","""hg19""",,"""fastq""",170,fastq,"""/galaxy/main/scratch/tmpxffdPQ""",,20136862,error,upload1,1.1.4,,2014-12-21 03:15:16.467296,57505.0,130039.445993
2014-12-19 17:37:03.369243,rodeo_normal,,main_w2_handler1,1741681,8446106,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",604919.rodeo,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmpFa5bbL""",,20140180,error,upload1,1.1.4,,2014-12-21 05:37:47.052447,43224.0,129643.683204
2014-12-19 17:50:24.706226,rodeo_normal,,main_w1_handler1,1741681,8446135,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",604966.rodeo,slurm,,corral-repl,,"""None""","""?""",,"""auto""",31,auto,"""/galaxy/main/scratch/tmptbJ3_Z""",,20140180,error,upload1,1.1.4,,2014-12-21 05:51:16.326214,43224.0,129651.619988
2017-02-27 10:39:43.989279,slurm_normal,,main_w4_handler0,3011634,15152580,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9304993.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",119,auto,"""/galaxy-repl/main/scratch2/tmpt7AZdE""",,36261322,error,upload1,1.1.4,,2017-02-28 23:44:07.425638,95136.0,133463.436359
2017-02-27 10:37:10.805195,slurm_normal,,main_w3_handler0,3011634,15152560,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9304878.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",119,auto,"""/galaxy-repl/main/scratch2/tmpmWK6u1""",,36261322,error,upload1,1.1.4,,2017-02-28 23:26:36.998656,95136.0,132566.19346100002
2017-02-27 10:59:48.572354,slurm_normal,,main_w4_handler1,3011634,15152742,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9304970.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",119,auto,"""/galaxy-repl/main/scratch2/tmpFeKBXM""",,36261322,error,upload1,1.1.4,,2017-02-28 23:40:37.941932,95136.0,132049.369578
2017-03-13 19:47:08.225753,slurm_normal,,main_w3_handler0,3029901,15284955,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9428919.roundup,slurm,,corral-repl,,"""None""","""oryAfe1""",,"""auto""",119,auto,"""/galaxy-repl/main/scratch2/tmpYXBhLQ""",,36066473,error,upload1,1.1.4,,2017-03-15 07:47:43.426838,100244.0,129635.20108500001
2017-06-06 08:50:19.467883,slurm_normal,,main_w4_handler0,3141670,16024140,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10115919.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",123,auto,"""/galaxy-repl/main/scratch2/tmplnQDi4""",,38465777,error,upload1,1.1.4,,2017-06-07 21:05:41.801859,,130522.33397600001
2017-05-10 21:02:31.151116,slurm_normal,,main_w4_handler0,3104354,15805786,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9910474.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",123,auto,"""/galaxy-repl/main/scratch2/tmpu4U7N1""",,37887775,error,upload1,1.1.4,,2017-05-12 09:10:29.290034,101499.0,130078.13891800001
2017-05-22 19:39:38.375813,slurm_normal,,main_w3_handler1,3115741,15909308,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10007515.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",123,auto,"""/galaxy-repl/main/scratch2/tmpBBxPTb""",,37878457,error,upload1,1.1.4,,2017-05-24 07:40:12.200575,58466.0,129633.824762
2017-05-22 08:37:05.944297,slurm_normal,,main_w3_handler1,3043799,15903989,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10002529.roundup,slurm,,corral-repl,,"""None""","""bosTau7""",,"""fastq.gz""",167,fastq.gz,"""/galaxy-repl/main/scratch2/tmpcfvU8X""",,36832565,error,upload1,1.1.4,,2017-05-23 20:37:42.000608,,129636.05631100001
2017-05-25 18:11:01.317188,slurm_normal,,main_w3_handler0,3127181,15939431,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10038025.roundup,slurm,,corral-repl,,"""None""","""?""",,"""fastqsanger""",377,fastqsanger,"""/galaxy-repl/main/scratch2/tmpy5omcQ""",,37782735,error,upload1,1.1.4,,2017-05-27 06:11:36.476889,21426.0,129635.15970100001
2017-05-26 12:37:49.961094,slurm_normal,,main_w3_handler0,3127181,15945690,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10044277.roundup,slurm,,corral-repl,,"""None""","""?""",,"""fastqsanger""",377,fastqsanger,"""/galaxy-repl/main/scratch2/tmpZ0O0o0""",,37326092,error,upload1,1.1.4,,2017-05-28 00:38:27.936330,21426.0,129637.97523600001
2017-05-26 12:38:13.809828,slurm_normal,,main_w4_handler1,3127181,15945695,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10044280.roundup,slurm,,corral-repl,,"""None""","""?""",,"""fastqsanger""",377,fastqsanger,"""/galaxy-repl/main/scratch2/tmpOVIVRU""",,37326092,error,upload1,1.1.4,,2017-05-28 00:38:59.762708,21426.0,129645.95288000001
2017-05-27 19:31:01.631408,slurm_normal,,main_w4_handler1,3129972,15952806,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10050847.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",123,auto,"""/galaxy-repl/main/scratch2/tmpsvEQRX""",,36490601,error,upload1,1.1.4,,2017-05-29 07:31:39.594430,39728.0,129637.96302200001
2017-07-25 20:41:21.269593,slurm_normal,,main_w3_handler0,3202462,16417807,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10482983.roundup,slurm,,corral-repl,,"""None""","""?""",,"""fasta""",185,fasta,"""/galaxy-repl/main/scratch2/tmp1XiFfT""",,39501150,error,upload1,1.1.4,,2017-07-27 08:41:56.980253,109396.0,129635.71066000001
2017-07-31 20:21:03.491198,slurm_normal,,main_w4_handler1,3197153,16473093,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10541336.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",123,auto,"""/galaxy-repl/main/scratch2/tmpg5CRHl""",,39447876,error,upload1,1.1.4,,2017-08-02 08:21:34.143862,64490.0,129630.65266400001
2017-08-18 09:31:58.019809,slurm_normal,,main_w3_handler1,3221536,16607320,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10679090.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",123,auto,"""/galaxy-repl/main/scratch2/tmpSwC6LX""",,39713252,error,upload1,1.1.4,,2017-08-19 21:32:30.150844,109170.0,129632.13103500001
2017-08-18 09:31:56.780880,slurm_normal,,main_w3_handler1,3221536,16607319,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10679089.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",123,auto,"""/galaxy-repl/main/scratch2/tmpGtIxJB""",,39713252,error,upload1,1.1.4,,2017-08-19 21:32:29.577684,109170.0,129632.79680400001
2017-12-15 05:39:32.682858,slurm_normal,,main_w4_handler0,3366640,17814608,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11883192,slurm,,corral-repl,,"""None""","""?""",,"""auto""",130,auto,"""/galaxy-repl/main/scratch2/tmp5VLbUs""",,42674756,error,upload1,1.1.4,,2017-12-16 17:40:00.263029,97792.0,129627.58017100001
2017-12-18 11:00:21.518550,slurm_normal,,main_w3_handler1,3366640,17836288,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11910128,slurm,,corral-repl,,"""None""","""?""",,"""auto""",130,auto,"""/galaxy-repl/main/scratch2/tmpVBYaKL""",,42674756,error,upload1,1.1.4,,2017-12-19 23:00:45.015787,97792.0,129623.497237
2018-03-02 18:19:05.438978,slurm_normal,,main_w3_handler1,3448643,18584758,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12679620,slurm,,corral-repl,,"""None""","""?""","""1""","""auto""",135,auto,"""/galaxy-repl/main/scratch2/tmpvHD8c3""",,44274190,error,upload1,1.1.4,,2018-03-04 06:27:01.015902,123136.0,130075.57692400001
2018-01-07 07:21:46.947675,slurm_normal,,main_w3_handler1,2554726,17964222,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12040812,slurm,,corral-repl,,"""None""","""?""",,"""auto""",130,auto,"""/galaxy-repl/main/scratch2/tmp7sO20i""",,42838467,error,upload1,1.1.4,,2018-01-08 19:21:56.215350,76116.0,129609.26767500001
2017-11-13 16:13:16.899303,slurm_normal,,main_w4_handler1,3310134,17439366,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11498028,slurm,,corral-repl,,"""None""","""?""",,"""auto""",130,auto,"""/galaxy-repl/main/scratch2/tmpECwWE7""",,41633872,error,upload1,1.1.4,,2017-11-15 04:13:54.220953,64490.0,129637.32165000001
2017-12-14 17:08:42.346301,slurm_normal,,main_w3_handler0,2542940,17809752,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11878150,slurm,,corral-repl,,"""None""","""mm9""",,"""auto""",130,auto,"""/galaxy-repl/main/scratch2/tmprmvOS5""",,42122025,error,upload1,1.1.4,,2017-12-16 05:08:57.729006,70655.0,129615.38270500001
