chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,ownFile,ownFile_filetype,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.genomeSource.__current_case__,parameters.genomeSource.indices,parameters.genomeSource.ownFile,parameters.genomeSource.ownFile.values,parameters.genomeSource.refGenomeSource,parameters.paired.__current_case__,parameters.paired.input1,parameters.paired.input1.values,parameters.paired.input2,parameters.paired.input2.values,parameters.paired.sPaired,parameters.params.__current_case__,parameters.params.disallowIndel,parameters.params.disallowLongDel,parameters.params.fracMissingAligns,parameters.params.gapExtensPenalty,parameters.params.gapOpenPenalty,parameters.params.maxEditDist,parameters.params.maxEditDistSeed,parameters.params.maxGapExtens,parameters.params.maxGapOpens,parameters.params.maxInsertSize,parameters.params.maxOccurPairing,parameters.params.mismatchPenalty,parameters.params.noIterSearch,parameters.params.outputTopN,parameters.params.outputTopNDisc,parameters.params.readGroup.__current_case__,parameters.params.readGroup.rgcn,parameters.params.readGroup.rgds,parameters.params.readGroup.rgdt,parameters.params.readGroup.rgfo,parameters.params.readGroup.rgid,parameters.params.readGroup.rgks,parameters.params.readGroup.rglb,parameters.params.readGroup.rgpg,parameters.params.readGroup.rgpi,parameters.params.readGroup.rgpl,parameters.params.readGroup.rgpu,parameters.params.readGroup.rgsm,parameters.params.readGroup.specReadGroup,parameters.params.seed,parameters.params.source_select,parameters.params.suboptAlign,parameters.suppressHeader,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-11-18 20:29:28.237211,slurm_multi_dynamic_walltime,,main_w3_handler2,2901041,14380601,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1437578020,fastqsanger,1436921906.0,fastqsanger,8588797,slurm,,corral-repl,12547461.0,fasta,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f21df4ff82933fcc'}]",history,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5df1f73db11aa03c4'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52b58574e749d91a4'}]",paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""false""",,34226542.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2016-11-20 17:16:19.925811,64478,161211.68860000002
,,2016-11-18 20:30:14.115420,slurm_multi_dynamic_walltime,,main_w3_handler2,2901041,14380606,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",955946789,fastqsanger,955433369.0,fastqsanger,8596510,slurm,,corral-repl,12547461.0,fasta,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f21df4ff82933fcc'}]",history,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c859b516ee3953b7'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54a4532c3500b1c27'}]",paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""false""",,34226542.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2016-11-23 09:08:25.423946,64478,391091.308526
,,2016-11-18 20:28:15.770615,slurm_multi_dynamic_walltime,,main_w4_handler2,2901041,14380594,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1018151663,fastqsanger,1017543331.0,fastqsanger,8586302,slurm,,corral-repl,12547461.0,fasta,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f21df4ff82933fcc'}]",history,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b588cea56aa3a5792d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f28500c52923c5e5'}]",paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""false""",,34226542.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2016-11-20 09:00:18.449006,64478,131522.678391
,,2016-11-18 20:29:52.993770,slurm_multi_dynamic_walltime,,main_w4_handler2,2901041,14380604,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",868922221,fastqsanger,868467743.0,fastqsanger,8596511,slurm,,corral-repl,12547461.0,fasta,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f21df4ff82933fcc'}]",history,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fd66402f58755c6e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5262157cb250e7bef'}]",paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""false""",,34226542.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2016-11-23 09:08:25.419485,64478,391112.425715
,,2017-01-15 19:56:45.443627,slurm_multi_dynamic_walltime,,main_w3_handler2,2956874,14772859,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2101383301,fastqsanger,2107708591.0,fastqsanger,8935644,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,hg19canon,,,indexed,1,,"[{'src': 'hda', 'id': 27938553}]",,"[{'src': 'hda', 'id': 27938557}]",paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""false""",,35088082.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2017-01-17 07:57:19.025714,95787,129633.582087
,,2016-11-25 15:23:26.531176,slurm_multi_dynamic_walltime,,main_w4_handler2,2893221,14431962,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2675567740,fastqsanger,2665399124.0,fastqsanger,8633115,slurm,,corral-repl,3199905909.0,fasta,,0.0,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,,"[{'src': 'hda', 'id': 27313791}]",history,1,,"[{'src': 'hda', 'id': 27406986}]",,"[{'src': 'hda', 'id': 27407126}]",paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""false""",,34435143.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2016-11-27 03:23:58.352243,8768,129631.82106700001
,,2017-01-17 17:53:53.859797,slurm_multi_dynamic_walltime,,main_w3_handler2,2956874,14791269,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2101383301,fastqsanger,2107708591.0,fastqsanger,8953694,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,hg18canon,,,indexed,1,,"[{'src': 'hda', 'id': 27938553}]",,"[{'src': 'hda', 'id': 27938557}]",paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""false""",,35088082.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2017-01-19 05:54:05.743134,95787,129611.883337
,,2016-12-02 11:24:12.838519,slurm_multi_dynamic_walltime,,main_w3_handler2,2906981,14471718,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",24493407855,fastqsanger,1633517568.0,fastqsanger,8664995,slurm,,corral-repl,380710511.0,fasta,,0.0,no,,,"""/galaxy-repl/localdata/chrom/oryza_sativa_japonica_nipponbare_IRGSP4.0.len""","""oryza_sativa_japonica_nipponbare_IRGSP4.0""",1,,,"[{'src': 'hda', 'id': 27398583}]",history,1,,"[{'src': 'hda', 'id': 27448244}]",,"[{'src': 'hda', 'id': 27399012}]",paired,1,5,16,0.04,4,11,0,2,-1,1,500,100000,3,false,3,10,0.0,,,,,ID1,,Library1,,,ILLUMINA,PU1,Pickrell1,yes,-1,full,,"""false""",,34442741.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2016-12-03 23:24:50.775938,80775,129637.93741900001
,,2016-11-30 15:18:53.986636,slurm_multi_dynamic_walltime,,main_w4_handler2,2906981,14455303,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",24493407855,fastqsanger,1633517568.0,fastqsanger,8649795,slurm,,corral-repl,380710511.0,fasta,,0.0,no,,,"""/galaxy-repl/localdata/chrom/oryza_sativa_japonica_nipponbare_IRGSP4.0.len""","""oryza_sativa_japonica_nipponbare_IRGSP4.0""",1,,,"[{'src': 'hda', 'id': 27398583}]",history,1,,"[{'src': 'hda', 'id': 27448244}]",,"[{'src': 'hda', 'id': 27399012}]",paired,1,5,16,0.04,4,11,0,2,-1,1,500,100000,3,false,3,10,0.0,,,,,ID1,,Library1,,,ILLUMINA,PU1,Pickrell,yes,-1,full,,"""false""",,34442741.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2016-12-02 03:53:11.620219,80775,131657.63358300002
,,2016-12-08 09:26:59.653078,slurm_multi_dynamic_walltime,,main_w4_handler2,2893221,14513260,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2665399124,fastqsanger,2675567740.0,fastqsanger,8695923,slurm,,corral-repl,3199905909.0,fasta,,0.0,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,,"[{'src': 'hda', 'id': 27313791}]",history,1,,"[{'src': 'hda', 'id': 27407126}]",,"[{'src': 'hda', 'id': 27406986}]",paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""false""",,34239766.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2016-12-09 21:27:29.847910,8768,129630.19483200001
,,2017-01-20 18:01:19.598047,slurm_multi_dynamic_walltime,,main_w4_handler2,2939002,14830912,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8068130212,fastqsanger,8085553650.0,fastqsanger,8991191,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,hg19canon,,,indexed,1,,"[{'src': 'hda', 'id': 27980980}]",,"[{'src': 'hda', 'id': 27980984}]",paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""false""",,35368703.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2017-01-22 06:04:26.344943,97203,129786.74689600001
,,2017-01-18 19:15:20.232017,slurm_multi_dynamic_walltime,,main_w4_handler2,2939002,14803521,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8068130212,fastqsanger,8085553650.0,fastqsanger,8966729,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,hg19canon,,,indexed,1,,"[{'src': 'hda', 'id': 27980980}]",,"[{'src': 'hda', 'id': 27980984}]",paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""false""",,35368703.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2017-01-20 07:15:41.890645,97203,129621.658628
,,2016-12-16 11:48:02.184820,slurm_multi_dynamic_walltime,,main_w3_handler2,2908434,14592013,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4410130658,fastqsanger,4421694958.0,fastqsanger,8770614,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,hg18canon,,,indexed,1,,"[{'src': 'hda', 'id': 27658112}]",,"[{'src': 'hda', 'id': 27658114}]",paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""false""",,34468429.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2016-12-17 23:48:18.057132,95787,129615.872312
,,2017-01-19 18:10:24.395946,slurm_multi_dynamic_walltime,,main_w3_handler2,2961605,14822219,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",18753808170,fastqsanger,,,8998940,slurm,,corral-repl,3273481150.0,fasta,,0.0,no,,"""86efad34de7211e68f6a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,,"[{'src': 'hda', 'id': 28006344}]",history,0,,"[{'src': 'hda', 'id': 28006840}]",,,single,1,5,5,0.07,4,11,7,7,3,1,500,100000,3,false,3,10,1.0,,,,,,,,,,,,,no,110,full,,"""true""",,,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2017-01-23 17:00:39.141361,33459,341414.745415
,,2017-01-19 18:10:25.325040,slurm_multi_dynamic_walltime,,main_w3_handler2,2961605,14822221,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",18753808170,fastqsanger,,,8998943,slurm,,corral-repl,3273481150.0,fasta,,0.0,no,,"""86efad34de7211e68f6a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,,"[{'src': 'hda', 'id': 28006344}]",history,0,,"[{'src': 'hda', 'id': 28006841}]",,,single,1,5,5,0.07,4,11,7,7,3,1,500,100000,3,false,3,10,1.0,,,,,,,,,,,,,no,110,full,,"""true""",,,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2017-01-23 17:03:39.330470,33459,341594.00543
,,2017-01-20 18:07:51.031259,slurm_multi_dynamic_walltime,,main_w3_handler2,2956874,14830967,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2101383301,fastqsanger,2107708591.0,fastqsanger,8991267,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,hg19canon,,,indexed,1,,"[{'src': 'hda', 'id': 27938553}]",,"[{'src': 'hda', 'id': 27938557}]",paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""false""",,35501872.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2017-01-22 06:11:56.693245,95787,129845.661986
,,2016-12-18 15:49:55.460714,slurm_multi_dynamic_walltime,,main_w3_handler2,2908434,14602877,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4410130658,fastqsanger,4421694958.0,fastqsanger,8780439,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,hg18canon,,,indexed,1,,"[{'src': 'hda', 'id': 27658112}]",,"[{'src': 'hda', 'id': 27658114}]",paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""false""",,34468429.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2016-12-20 03:50:02.889956,95787,129607.42924200001
,,2016-12-24 06:52:32.239808,slurm_multi_dynamic_walltime,,main_w4_handler2,2935628,14641454,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4607182127,fastqsanger,4621739321.0,fastqsanger,8816660,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,hg19canon,,,indexed,1,,"[{'src': 'hda', 'id': 27734438}]",,"[{'src': 'hda', 'id': 27734441}]",paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""false""",,35058013.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2016-12-25 18:52:54.488083,97203,129622.248275
,,2016-12-25 19:20:25.454962,slurm_multi_dynamic_walltime,,main_w3_handler2,2935628,14645595,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4607182127,fastqsanger,4621739321.0,fastqsanger,8820235,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,hg19canon,,,indexed,1,,"[{'src': 'hda', 'id': 27734438}]",,"[{'src': 'hda', 'id': 27734441}]",paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""false""",,34975052.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2016-12-27 07:20:32.609480,97203,129607.15451800001
,,2017-01-24 08:10:11.924461,slurm_multi_dynamic_walltime,,main_w4_handler2,2956874,14854688,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2101383301,fastqsanger,2107708591.0,fastqsanger,9014792,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,hg19canon,,,indexed,1,,"[{'src': 'hda', 'id': 27938553}]",,"[{'src': 'hda', 'id': 27938557}]",paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""false""",,35522202.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2017-01-25 20:18:10.778528,95787,130078.85406700001
,,2016-12-29 21:44:20.241097,slurm_multi_dynamic_walltime,,main_w3_handler2,2939002,14664415,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4554022280,fastqsanger,4573915674.0,fastqsanger,8837128,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,hg19canon,,,indexed,1,,"[{'src': 'hda', 'id': 27770155}]",,"[{'src': 'hda', 'id': 27770156}]",paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""false""",,35068077.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2016-12-31 09:44:51.759086,97203,129631.51798900001
,,2017-01-24 20:44:26.081832,slurm_multi_dynamic_walltime,,main_w3_handler2,2965660,14859602,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9371345775,fastqsanger,,,9022113,slurm,,corral-repl,3273481150.0,fasta,,0.0,no,,"""dcf1a6c2e27511e69428005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,,"[{'src': 'hda', 'id': 28066634}]",history,0,,"[{'src': 'hda', 'id': 28066762}]",,,single,1,5,5,0.07,4,11,7,7,3,1,500,100000,3,false,3,10,1.0,,,,,,,,,,,,,no,110,full,,"""true""",,,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2017-01-26 14:30:18.029978,33459,150351.948146
,,2017-01-24 20:41:56.797542,slurm_multi_dynamic_walltime,,main_w4_handler2,2965660,14859540,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9382462395,fastqsanger,,,9022118,slurm,,corral-repl,3273481150.0,fasta,,0.0,no,,"""860da5cce27511e6be48005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,,"[{'src': 'hda', 'id': 28066634}]",history,0,,"[{'src': 'hda', 'id': 28066693}]",,,single,1,5,5,0.07,4,11,7,7,3,1,500,100000,3,false,3,10,1.0,,,,,,,,,,,,,no,110,full,,"""true""",,,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2017-01-26 14:32:48.087382,33459,150651.28984
,,2016-12-30 18:08:43.561675,slurm_multi_dynamic_walltime,,main_w3_handler2,2940095,14667563,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8068130212,fastqsanger,8085553650.0,fastqsanger,8839815,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,hg19canon,,,indexed,1,,"[{'src': 'hda', 'id': 27775845}]",,"[{'src': 'hda', 'id': 27775848}]",paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""false""",,35088082.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2017-01-01 06:08:57.442049,95787,129613.88037400001
,,2016-12-31 13:03:49.881739,slurm_multi_dynamic_walltime,,main_w4_handler2,2939002,14669825,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4554022280,fastqsanger,4573915674.0,fastqsanger,8841696,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,hg19canon,,,indexed,1,,"[{'src': 'hda', 'id': 27770155}]",,"[{'src': 'hda', 'id': 27770156}]",paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""false""",,35068077.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2017-01-02 01:04:01.440924,97203,129611.559185
,,2017-01-04 16:05:20.842246,slurm_multi_dynamic_walltime,,main_w4_handler2,2940095,14690273,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8068130212,fastqsanger,8085553650.0,fastqsanger,8860162,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,hg19canon,,,indexed,1,,"[{'src': 'hda', 'id': 27775845}]",,"[{'src': 'hda', 'id': 27775848}]",paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""false""",,35088082.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2017-01-06 04:05:47.764049,95787,129626.921803
,,2017-01-06 09:02:58.997145,slurm_multi_dynamic_walltime,,main_w4_handler2,2939002,14701842,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8068130212,fastqsanger,8068983787.0,fastqsanger,8871989,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,hg19canon,,,indexed,1,,"[{'src': 'hda', 'id': 27826939}]",,"[{'src': 'hda', 'id': 27826941}]",paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""false""",,35068077.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2017-01-07 21:03:27.967081,97203,129628.96993600001
,,2017-01-26 05:44:44.868110,slurm_multi_dynamic_walltime,,main_w3_handler2,2956874,14874563,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8068130212,fastqsanger,8085553650.0,fastqsanger,9034314,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,hg19canon,,,indexed,1,,"[{'src': 'hda', 'id': 28075963}]",,"[{'src': 'hda', 'id': 28075973}]",paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""false""",,35579130.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2017-01-27 17:53:57.708298,95787,130152.840188
,,2017-01-08 21:43:57.333236,slurm_multi_dynamic_walltime,,main_w3_handler2,2940095,14713923,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4554022280,fastqsanger,4573915674.0,fastqsanger,8882845,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,hg19canon,,,indexed,1,,"[{'src': 'hda', 'id': 27849206}]",,"[{'src': 'hda', 'id': 27849207}]",paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""false""",,35088082.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2017-01-10 09:45:11.992222,95787,129674.65898600001
,,2017-01-24 20:41:57.851972,slurm_multi_dynamic_walltime,,main_w4_handler2,2965660,14859542,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9382462395,fastqsanger,,,9037678,slurm,,corral-repl,3273481150.0,fasta,,0.0,no,,"""860da5cce27511e6be48005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,,"[{'src': 'hda', 'id': 28066634}]",history,0,,"[{'src': 'hda', 'id': 28066694}]",,,single,1,5,5,0.07,4,11,7,7,3,1,500,100000,3,false,3,10,1.0,,,,,,,,,,,,,no,110,full,,"""true""",,,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2017-01-28 02:34:37.014811,33459,280359.162839
,,2017-01-24 20:44:24.984057,slurm_multi_dynamic_walltime,,main_w4_handler2,2965660,14859600,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9371345775,fastqsanger,,,9037732,slurm,,corral-repl,3273481150.0,fasta,,0.0,no,,"""dcf1a6c2e27511e69428005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,,"[{'src': 'hda', 'id': 28066634}]",history,0,,"[{'src': 'hda', 'id': 28066761}]",,,single,1,5,5,0.07,4,11,7,7,3,1,500,100000,3,false,3,10,1.0,,,,,,,,,,,,,no,110,full,,"""true""",,,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2017-01-28 02:39:36.644764,33459,280511.660707
,,2017-01-27 22:59:43.674622,slurm_multi_dynamic_walltime,,main_w4_handler2,2956874,14894152,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7848868792,fastqsanger,7891749438.0,fastqsanger,9053267,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,hg19canon,,,indexed,1,,"[{'src': 'hda', 'id': 28118510}]",,"[{'src': 'hda', 'id': 28118512}]",paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""false""",,35635603.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2017-01-29 11:09:05.091420,95787,130161.416798
