create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_bams,input_bams1,input_bams10,input_bams10_filetype,input_bams11,input_bams11_filetype,input_bams12,input_bams12_filetype,input_bams13,input_bams13_filetype,input_bams14,input_bams14_filetype,input_bams15,input_bams15_filetype,input_bams16,input_bams16_filetype,input_bams17,input_bams17_filetype,input_bams18,input_bams18_filetype,input_bams19,input_bams19_filetype,input_bams1_filetype,input_bams2,input_bams20,input_bams20_filetype,input_bams21,input_bams21_filetype,input_bams22,input_bams22_filetype,input_bams23,input_bams23_filetype,input_bams24,input_bams24_filetype,input_bams25,input_bams25_filetype,input_bams26,input_bams26_filetype,input_bams27,input_bams27_filetype,input_bams28,input_bams28_filetype,input_bams29,input_bams29_filetype,input_bams2_filetype,input_bams3,input_bams30,input_bams30_filetype,input_bams31,input_bams31_filetype,input_bams32,input_bams32_filetype,input_bams33,input_bams33_filetype,input_bams34,input_bams34_filetype,input_bams35,input_bams35_filetype,input_bams36,input_bams36_filetype,input_bams37,input_bams37_filetype,input_bams38,input_bams38_filetype,input_bams39,input_bams39_filetype,input_bams3_filetype,input_bams4,input_bams40,input_bams40_filetype,input_bams41,input_bams41_filetype,input_bams42,input_bams42_filetype,input_bams43,input_bams43_filetype,input_bams44,input_bams44_filetype,input_bams45,input_bams45_filetype,input_bams46,input_bams46_filetype,input_bams4_filetype,input_bams5,input_bams5_filetype,input_bams6,input_bams6_filetype,input_bams7,input_bams7_filetype,input_bams8,input_bams8_filetype,input_bams9,input_bams9_filetype,input_bams_filetype,input_target_bed,input_target_bed_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.options_type.O,parameters.options_type.__current_case__,parameters.options_type.algorithmic_features.B,parameters.options_type.algorithmic_features.D,parameters.options_type.algorithmic_features.H,parameters.options_type.algorithmic_features.N,parameters.options_type.algorithmic_features.W,parameters.options_type.algorithmic_features.__current_case__,parameters.options_type.algorithmic_features.algorithmic_features_selector,parameters.options_type.algorithmic_features.genotype_qualities,parameters.options_type.algorithmic_features.genotype_variant_threshold.__current_case__,parameters.options_type.algorithmic_features.genotype_variant_threshold.genotype_variant_threshold_selector,parameters.options_type.algorithmic_features.genotyping_max_banddepth,parameters.options_type.algorithmic_features.j,parameters.options_type.algorithmic_features.report_genotype_likelihood_max,parameters.options_type.allele_scope.I,parameters.options_type.allele_scope.X,parameters.options_type.allele_scope.__current_case__,parameters.options_type.allele_scope.allele_scope_selector,parameters.options_type.allele_scope.haplotype_length,parameters.options_type.allele_scope.i,parameters.options_type.allele_scope.min_repeat_entropy,parameters.options_type.allele_scope.min_repeat_length,parameters.options_type.allele_scope.n,parameters.options_type.allele_scope.no_partial_observations,parameters.options_type.allele_scope.u,parameters.options_type.genotype_likelihoods.__current_case__,parameters.options_type.genotype_likelihoods.genotype_likelihoods_selector,parameters.options_type.input_filters.C,parameters.options_type.input_filters.F,parameters.options_type.input_filters.G,parameters.options_type.input_filters.R,parameters.options_type.input_filters.Y,parameters.options_type.input_filters.__current_case__,parameters.options_type.input_filters.e,parameters.options_type.input_filters.input_filters_selector,parameters.options_type.input_filters.m,parameters.options_type.input_filters.min_alternate_qsum,parameters.options_type.input_filters.min_coverage,parameters.options_type.input_filters.mismatch_filters.__current_case__,parameters.options_type.input_filters.mismatch_filters.mismatch_filters_selector,parameters.options_type.input_filters.q,parameters.options_type.input_filters.standard_filters,parameters.options_type.input_filters.use_duplicate_reads,parameters.options_type.min_coverage,parameters.options_type.optional_inputs.__current_case__,parameters.options_type.optional_inputs.optional_inputs_selector,parameters.options_type.options_type_selector,parameters.options_type.population_mappability_priors.__current_case__,parameters.options_type.population_mappability_priors.population_mappability_priors_selector,parameters.options_type.population_model.J,parameters.options_type.population_model.K,parameters.options_type.population_model.P,parameters.options_type.population_model.T,parameters.options_type.population_model.__current_case__,parameters.options_type.population_model.population_model_selector,parameters.options_type.reference_allele.Z,parameters.options_type.reference_allele.__current_case__,parameters.options_type.reference_allele.reference_allele_selector,parameters.options_type.reference_allele.reference_quality,parameters.options_type.reporting.__current_case__,parameters.options_type.reporting.pvar,parameters.options_type.reporting.reporting_selector,parameters.reference_source.__current_case__,parameters.reference_source.input_bams.values,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.target_limit_type.__current_case__,parameters.target_limit_type.input_target_bed.values,parameters.target_limit_type.target_limit_type_selector,ref_file,ref_file_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-12-18 22:48:19.804068,slurm_normal,,main_w4_handler1,3315470,17842190,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",112913979,112913979,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,11916510,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 32949835}]",,"[{'src': 'hda', 'id': 32949767}]",history,0,,do_not_limit,2707164079.0,fasta,,41505341.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-12-20 10:48:52.807005,114231,129633.00293700001
2017-12-30 10:23:36.068041,slurm_normal,,main_w4_handler0,3362805,17917966,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9461347151,9461347151,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,11993170,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,naive_w_filters,,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 33115251}]",,"[{'src': 'hda', 'id': 33115200}]",history,0,,do_not_limit,396827766.0,fasta,,42463698.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-12-31 22:24:04.794858,108548,129628.726817
2017-10-30 03:44:26.754941,slurm_normal,,main_w3_handler1,3304060,17260901,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2449269693,2449269693,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11088816.0,bed,11319894,slurm,,corral-repl,,"""9233679ebd2411e7981d005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,simple_w_filters,,,,,,,,,,,,,,,,0,"[{'src': 'hda', 'id': 31958956}]",hg19,,cached,1,"[{'src': 'hda', 'id': 31958903}]",limit_by_target_file,,,,,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-10-31 16:55:15.747066,114535,133848.99212500002
2017-10-30 00:37:15.403780,slurm_normal,,main_w3_handler1,3300422,17260139,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3478999088,3478999088,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11088816.0,bed,11318588,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,simple_w_filters,,,,,,,,,,,,,,,,0,"[{'src': 'hda', 'id': 31956735}]",hg19,,cached,1,"[{'src': 'hda', 'id': 31896956}]",limit_by_target_file,,,,41532741.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-10-31 12:37:40.708973,114535,129625.30519300001
2017-11-06 14:09:24.188886,slurm_normal,,main_w3_handler0,1243107,17345567,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",260195672,260195672,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,11408858,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,naive_w_filters,,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 30779878}]",,"[{'src': 'hda', 'id': 30780250}]",history,0,,do_not_limit,11353.0,fasta,,41507613.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-11-08 02:10:23.453471,29366,129659.26458500001
2017-11-13 07:28:49.618771,slurm_normal,,main_w4_handler1,3317964,17434349,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",13067275,13067275,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,11492512,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/vicPac1.len""","""vicPac1""",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,,,,0,"[{'src': 'hda', 'id': 32276215}]",hg38,,cached,0,,do_not_limit,,,,41952958.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-11-14 19:29:19.058071,99842,129629.43930000001
2017-11-13 07:45:06.753389,slurm_normal,,main_w3_handler1,1366712,17434478,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",6859006247,6859006247,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,3524538.0,bed,11492741,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,simple_w_filters,,,,,,,,,,,,,,,,0,"[{'src': 'hda', 'id': 32213567}]",hg19,,cached,1,"[{'src': 'hda', 'id': 32276556}]",limit_by_target_file,,,,41662390.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-11-14 19:45:50.498484,32709,129643.745095
2017-11-16 05:58:15.298887,slurm_normal,,main_w4_handler1,3317964,17478012,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",13067275,13067275,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,11535450,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/vicPac1.len""","""vicPac1""",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,,,,0,"[{'src': 'hda', 'id': 32276215}]",hg38,,cached,0,,do_not_limit,,,,42030635.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-11-17 17:58:47.607026,99842,129632.30813900002
2017-11-22 05:16:13.541241,slurm_normal,,main_w3_handler0,1366712,17545398,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",6709647897,6709647897,,,,,,,,,,,,,,,,,,,,,bam,6770556532.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,5116156.0,bed,11605274,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",false,0.0,1000,0.9,false,false,"1,3",0.0,set,true,0.0,do_not_set,6,false,true,,,1.0,do_not_set,,,,,,,,1.0,do_not_set,4,0.2,1,0,0,0.0,1000,set,1,0,15,1.0,do_not_set,13,true,false,,1.0,do_not_set,full,1.0,do_not_set,false,false,2,0.001,0.0,set,,1.0,do_not_set,,0.0,0.0,set,0,"[{'src': 'hda', 'id': 32407303}, {'src': 'hda', 'id': 32407627}]",hg19,,cached,1,"[{'src': 'hda', 'id': 32271354}]",limit_by_target_file,,,,42090906.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-11-23 17:16:20.857067,32709,129607.315826
2017-11-23 18:31:25.135125,slurm_normal,,main_w4_handler1,1366712,17564821,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",6770556532,6770556532,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,11626109,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,naive_w_filters,,,,,,,,,,,,,,,,0,"[{'src': 'hda', 'id': 32407627}]",hg19,,cached,0,,do_not_limit,,,,42189662.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-11-25 06:31:36.336207,32709,129611.20108200001
2017-11-23 19:29:01.846141,slurm_normal,,main_w3_handler1,3319144,17565569,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12403544,12403544,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,11627413,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,,,,0,"[{'src': 'hda', 'id': 32502597}]",Arabidopsis_thaliana_TAIR10,,cached,0,,do_not_limit,,,,41896731.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-11-25 07:29:37.250099,115868,129635.40395800001
2017-11-25 22:34:20.568863,slurm_normal,,main_w3_handler0,3289721,17581159,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1458725502,1458725502,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,11643604,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,naive_w_filters,,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 32434275}]",,"[{'src': 'hda', 'id': 32434282}]",history,0,,do_not_limit,2690543.0,fasta,,42256171.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-11-27 10:34:29.392072,113788,129608.82320900001
2017-11-25 22:38:21.663992,slurm_normal,,main_w4_handler1,3289721,17581242,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1326369413,1326369413,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,11643706,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,naive_w_filters,,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 32434246}]",,"[{'src': 'hda', 'id': 32434282}]",history,0,,do_not_limit,2690543.0,fasta,,42256171.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-11-27 10:48:58.707206,113788,130237.043214
2018-01-14 19:30:07.962996,slurm_normal,,main_w4_handler0,2054409,18031924,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5207084197,5207084197,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,12108981,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",false,0.0,,,,,,1.0,do_not_set,,,,,,,,,1.0,do_not_set,,,,,,,,1.0,do_not_set,5,0.05,1,0,0,0.0,1000,set,1,0,25,1.0,do_not_set,0,false,false,,1.0,do_not_set,full,1.0,do_not_set,,,,,1.0,do_not_set,,1.0,do_not_set,,1.0,,do_not_set,1,"[{'src': 'hda', 'id': 26143884}]",,"[{'src': 'hda', 'id': 22751760}]",history,0,,do_not_limit,154423297.0,fasta,,43193790.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2018-01-16 07:30:27.957039,53107,129619.99404300001
2017-11-29 12:28:17.670092,slurm_normal,,main_w3_handler1,3335265,17634773,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",59905419,59905419,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10807989.0,bed,11694965,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,,,,0,"[{'src': 'hda', 'id': 32469654}]",hg19,,cached,1,"[{'src': 'hda', 'id': 32613296}]",limit_by_target_file,,,,42175054.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-12-01 00:28:46.291709,112070,129628.62161700001
2017-11-29 12:29:03.150149,slurm_normal,,main_w3_handler1,3328854,17634784,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",59905419,59905419,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10807989.0,bed,11694981,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,,,,0,"[{'src': 'hda', 'id': 32371566}]",hg19,,cached,1,"[{'src': 'hda', 'id': 32613288}]",limit_by_target_file,,,,40904793.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-12-01 00:29:15.471109,112395,129612.32096000001
2017-11-29 13:47:33.782828,slurm_normal,,main_w3_handler1,3339767,17635604,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1018178194,1018178194,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,566407947.0,bed,11695718,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",false,0.0,,,,,,1.0,do_not_set,,,,,,,,,1.0,do_not_set,,,,,,,,1.0,do_not_set,,,,,,1.0,,do_not_set,,,,,,,,,,1.0,do_not_set,full,1.0,do_not_set,,,,,1.0,do_not_set,,1.0,do_not_set,,1.0,,do_not_set,0,"[{'src': 'hda', 'id': 32566140}]",hg19,,cached,1,"[{'src': 'hda', 'id': 32566500}]",limit_by_target_file,,,,42312504.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-12-01 01:47:46.319300,117234,129612.536472
2017-11-30 19:56:19.604432,slurm_normal,,main_w4_handler1,3295694,17653279,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4340055334,4340055334,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,6006362.0,bed,11713334,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,simple_w_filters,,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 32571165}]",,"[{'src': 'hda', 'id': 32436270}]",history,1,"[{'src': 'hda', 'id': 32656105}]",limit_by_target_file,3157591129.0,fasta,,42129604.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-12-02 07:57:30.815523,114159,129671.211091
2017-12-01 10:06:11.576533,slurm_normal,,main_w4_handler0,3335265,17659273,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",59905419,59905419,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10807989.0,bed,11719773,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,,,,0,"[{'src': 'hda', 'id': 32469654}]",hg19,,cached,1,"[{'src': 'hda', 'id': 32613296}]",limit_by_target_file,,,,42175054.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-12-02 22:06:32.065400,112070,129620.48886700001
2017-12-03 08:32:18.787561,slurm_normal,,main_w4_handler1,3335265,17679768,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",59905419,59905419,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10807989.0,bed,11742407,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,,,,0,"[{'src': 'hda', 'id': 32469654}]",hg19,,cached,1,"[{'src': 'hda', 'id': 32613296}]",limit_by_target_file,,,,42175054.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-12-04 20:32:43.867390,112070,129625.07982900001
2017-12-01 20:43:36.632722,slurm_normal,,main_w4_handler1,1366712,17668651,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",6688780059,6688780059,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,11730247,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,naive_w_filters,,,,,,,,,,,,,,,,0,"[{'src': 'hda', 'id': 32681834}]",hg19,,cached,0,,do_not_limit,,,,42189662.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-12-03 11:06:35.645559,32709,138179.01283700002
2017-12-06 10:54:48.481983,slurm_normal,,main_w4_handler1,3335265,17716075,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",59905419,59905419,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10807989.0,bed,11781599,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,,,,0,"[{'src': 'hda', 'id': 32469654}]",hg19,,cached,1,"[{'src': 'hda', 'id': 32613296}]",limit_by_target_file,,,,42175054.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-12-07 22:55:17.804398,112070,129629.322415
2018-01-30 19:12:00.403423,slurm_normal,,main_w4_handler0,3403656,18204042,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1874449,1874449,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,12284732,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/vicPac1.len""","""vicPac1""",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,,,,0,"[{'src': 'hda', 'id': 33567403}]",hg38,,cached,0,,do_not_limit,,,,43522707.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2018-02-01 07:33:28.105906,120496,130887.702483
